GEOID,STATEFP,STATE,COUNTYFP,COUNTY,POP_25OV22,N_HSDIP22,HS_DIP22,SOM_COLL22,ASSO_DEG22,BACH_DEG22,MAST_DEG22,PROF_DEG22,DOCT_DEG22
26125130000,26, Michigan,125, Oakland County,2506,187,981,448,322,353,145,35,35
26125130100,26, Michigan,125, Oakland County,1643,62,349,367,179,488,141,43,14
26125130200,26, Michigan,125, Oakland County,3569,357,1078,880,341,602,248,18,45
26125130300,26, Michigan,125, Oakland County,2900,224,692,492,341,815,228,70,38
26125130400,26, Michigan,125, Oakland County,2139,78,500,462,339,559,193,0,8
26125130500,26, Michigan,125, Oakland County,2259,89,475,642,235,443,256,79,40
26125130600,26, Michigan,125, Oakland County,2307,54,565,755,300,429,159,37,8
26125130700,26, Michigan,125, Oakland County,4805,364,1229,1044,333,1262,508,27,38
26125131100,26, Michigan,125, Oakland County,1542,108,325,407,212,383,87,16,4
26125131300,26, Michigan,125, Oakland County,3605,198,856,833,480,821,364,47,6
26125131400,26, Michigan,125, Oakland County,1638,37,454,426,82,482,131,19,7
26125131500,26, Michigan,125, Oakland County,2634,26,585,736,310,748,175,36,18
26125131600,26, Michigan,125, Oakland County,1836,134,522,558,184,245,159,0,34
26125131800,26, Michigan,125, Oakland County,2481,220,825,424,346,402,229,26,9
26125132100,26, Michigan,125, Oakland County,4482,279,1468,747,267,1122,426,35,138
26125132500,26, Michigan,125, Oakland County,2606,111,498,586,283,802,230,56,40
26125132600,26, Michigan,125, Oakland County,3167,22,633,571,278,1048,441,135,39
26125132700,26, Michigan,125, Oakland County,1894,52,376,323,168,633,311,21,10
26125133001,26, Michigan,125, Oakland County,2356,52,253,542,200,873,294,114,28
26125133002,26, Michigan,125, Oakland County,2994,42,450,787,217,708,666,92,32
26125133003,26, Michigan,125, Oakland County,2867,28,627,470,236,863,513,62,68
26125133101,26, Michigan,125, Oakland County,3179,164,416,762,358,1165,169,81,64
26125133102,26, Michigan,125, Oakland County,1023,10,172,214,15,252,57,303,0
26125134000,26, Michigan,125, Oakland County,3341,105,570,838,320,1115,330,59,4
26125134300,26, Michigan,125, Oakland County,3782,227,638,987,507,935,396,36,56
26125134400,26, Michigan,125, Oakland County,3117,99,566,679,269,929,430,131,14
26125134500,26, Michigan,125, Oakland County,2425,76,298,604,208,824,323,82,10
26125134600,26, Michigan,125, Oakland County,2802,217,597,597,320,761,250,8,52
26125134700,26, Michigan,125, Oakland County,2687,72,1016,577,509,408,75,21,9
26125134800,26, Michigan,125, Oakland County,2474,69,370,459,328,784,400,45,19
26125134900,26, Michigan,125, Oakland County,2805,137,740,594,151,800,335,32,16
26125135000,26, Michigan,125, Oakland County,2240,387,518,632,181,315,207,0,0
26125135100,26, Michigan,125, Oakland County,3924,33,722,913,461,981,716,70,28
26125135200,26, Michigan,125, Oakland County,2561,70,490,466,203,879,354,55,44
26125135300,26, Michigan,125, Oakland County,3544,73,505,419,354,1418,660,87,28
26125136000,26, Michigan,125, Oakland County,2662,118,536,619,121,690,438,101,39
26125136101,26, Michigan,125, Oakland County,3797,43,421,466,326,1168,1113,198,62
26125136102,26, Michigan,125, Oakland County,3084,159,709,370,256,980,390,147,73
26125136300,26, Michigan,125, Oakland County,3841,89,568,548,208,1376,848,65,139
26125136500,26, Michigan,125, Oakland County,4335,82,360,602,713,1684,668,107,119
26125136601,26, Michigan,125, Oakland County,3760,108,516,683,315,1301,709,88,40
26125136602,26, Michigan,125, Oakland County,2196,27,248,248,390,507,637,84,55
26125136700,26, Michigan,125, Oakland County,4446,2,782,487,314,1840,850,88,83
26125136800,26, Michigan,125, Oakland County,4432,265,753,848,341,1339,738,138,10
26125137101,26, Michigan,125, Oakland County,2565,34,197,276,48,1098,702,115,95
26125137102,26, Michigan,125, Oakland County,5180,166,569,561,478,1322,1388,142,554
26125137400,26, Michigan,125, Oakland County,4337,36,242,421,161,1453,1686,225,113
26125137700,26, Michigan,125, Oakland County,1357,39,143,235,84,397,388,32,39
26125137800,26, Michigan,125, Oakland County,2399,33,167,409,128,770,677,153,62
26125138100,26, Michigan,125, Oakland County,4436,51,883,578,184,1461,1157,86,36
26125138301,26, Michigan,125, Oakland County,3368,174,618,972,290,888,364,31,31
26125138302,26, Michigan,125, Oakland County,5150,52,747,627,425,2142,1037,106,14
26125138600,26, Michigan,125, Oakland County,2229,15,286,556,131,767,298,159,17
26125139201,26, Michigan,125, Oakland County,2866,127,704,591,231,767,389,31,26
26125139202,26, Michigan,125, Oakland County,1987,28,320,726,161,495,174,83,0
26125139400,26, Michigan,125, Oakland County,3597,83,653,770,390,996,418,53,234
26125140101,26, Michigan,125, Oakland County,1106,70,231,385,139,157,97,17,10
26125140301,26, Michigan,125, Oakland County,3411,71,773,432,246,1081,658,94,56
26125140303,26, Michigan,125, Oakland County,3383,270,417,539,202,1001,679,175,100
26125140500,26, Michigan,125, Oakland County,1967,93,317,421,194,494,392,56,0
26125140600,26, Michigan,125, Oakland County,1836,196,345,408,308,419,126,8,26
26125140700,26, Michigan,125, Oakland County,2037,251,459,460,275,249,334,9,0
26125140800,26, Michigan,125, Oakland County,3798,97,729,536,223,1293,808,61,51
26125140900,26, Michigan,125, Oakland County,3883,863,1366,848,175,411,220,0,0
26125141001,26, Michigan,125, Oakland County,1957,405,441,560,100,259,125,67,0
26125141002,26, Michigan,125, Oakland County,1967,101,657,479,307,186,200,37,0
26125141100,26, Michigan,125, Oakland County,1848,246,634,443,219,195,86,25,0
26125141200,26, Michigan,125, Oakland County,2144,330,947,615,81,171,0,0,0
26125141300,26, Michigan,125, Oakland County,2169,218,930,769,121,51,80,0,0
26125141400,26, Michigan,125, Oakland County,3194,845,1159,501,47,573,26,43,0
26125141500,26, Michigan,125, Oakland County,3067,691,1233,672,163,183,125,0,0
26125141600,26, Michigan,125, Oakland County,3405,817,1292,495,190,488,95,28,0
26125141700,26, Michigan,125, Oakland County,1473,374,641,326,82,50,0,0,0
26125142000,26, Michigan,125, Oakland County,1884,132,442,704,238,253,105,0,10
26125142100,26, Michigan,125, Oakland County,912,194,312,273,7,97,20,9,0
26125142200,26, Michigan,125, Oakland County,2243,643,863,514,123,67,33,0,0
26125142300,26, Michigan,125, Oakland County,1467,521,565,229,32,68,31,0,21
26125142400,26, Michigan,125, Oakland County,1988,398,910,475,116,51,14,24,0
26125142500,26, Michigan,125, Oakland County,1742,235,403,259,85,517,186,52,5
26125142600,26, Michigan,125, Oakland County,2517,223,833,533,152,521,217,38,0
26125142700,26, Michigan,125, Oakland County,2570,398,890,766,69,380,33,25,9
26125143500,26, Michigan,125, Oakland County,4537,150,1229,903,486,1064,546,128,31
26125144100,26, Michigan,125, Oakland County,2655,124,723,776,304,417,278,5,28
26125144200,26, Michigan,125, Oakland County,3020,199,886,778,371,505,218,37,26
26125144301,26, Michigan,125, Oakland County,2588,186,710,578,267,543,255,40,9
26125144400,26, Michigan,125, Oakland County,3414,377,997,1007,314,529,137,41,12
26125144500,26, Michigan,125, Oakland County,2381,235,486,730,225,439,235,21,10
26125144600,26, Michigan,125, Oakland County,2648,256,574,537,268,714,271,20,8
26125144701,26, Michigan,125, Oakland County,2471,220,632,817,324,319,108,10,41
26125144800,26, Michigan,125, Oakland County,1954,214,561,427,182,462,79,29,0
26125144900,26, Michigan,125, Oakland County,2768,263,818,741,364,482,77,23,0
26125145100,26, Michigan,125, Oakland County,1691,81,535,419,185,318,136,6,11
26125145200,26, Michigan,125, Oakland County,2568,108,594,729,358,515,200,28,36
26125145300,26, Michigan,125, Oakland County,3019,201,812,786,349,596,202,57,16
26125145400,26, Michigan,125, Oakland County,3011,324,875,555,360,612,226,35,24
26125145501,26, Michigan,125, Oakland County,2281,86,310,761,131,727,225,34,7
26125145502,26, Michigan,125, Oakland County,2778,189,982,668,281,416,197,19,26
26125145600,26, Michigan,125, Oakland County,3174,269,693,882,388,589,321,12,20
26125145700,26, Michigan,125, Oakland County,1969,244,728,446,181,235,130,0,5
26125145900,26, Michigan,125, Oakland County,1994,144,794,501,135,299,113,0,8
26125150000,26, Michigan,125, Oakland County,4305,165,416,406,227,1531,1152,292,116
26125150100,26, Michigan,125, Oakland County,2545,106,205,602,138,716,436,269,73
26125150200,26, Michigan,125, Oakland County,1944,121,128,126,114,527,520,324,84
26125150300,26, Michigan,125, Oakland County,3593,64,306,355,170,1255,705,560,178
26125150400,26, Michigan,125, Oakland County,1962,72,83,209,138,561,569,218,112
26125150500,26, Michigan,125, Oakland County,2125,51,123,319,141,683,479,271,58
26125150600,26, Michigan,125, Oakland County,2114,32,65,158,56,735,521,492,55
26125150700,26, Michigan,125, Oakland County,3173,65,181,360,52,1198,624,460,233
26125150800,26, Michigan,125, Oakland County,2887,25,174,457,167,883,657,354,170
26125150900,26, Michigan,125, Oakland County,2927,32,244,389,132,922,783,328,97
26125151000,26, Michigan,125, Oakland County,3839,64,206,272,18,1424,966,716,173
26125152000,26, Michigan,125, Oakland County,2995,47,360,255,37,858,823,497,118
26125152600,26, Michigan,125, Oakland County,2939,0,125,260,156,871,965,442,120
26125152700,26, Michigan,125, Oakland County,1875,10,16,203,49,806,453,266,72
26125152900,26, Michigan,125, Oakland County,3149,16,178,374,241,1276,632,333,99
26125153000,26, Michigan,125, Oakland County,1442,31,77,133,96,568,430,92,15
26125153100,26, Michigan,125, Oakland County,1527,32,101,118,40,577,371,216,72
26125153200,26, Michigan,125, Oakland County,1625,31,157,271,63,402,444,212,45
26125153300,26, Michigan,125, Oakland County,2538,0,218,260,78,862,645,394,81
26125154000,26, Michigan,125, Oakland County,1394,5,193,299,181,382,204,118,12
26125154100,26, Michigan,125, Oakland County,2130,127,417,393,169,576,240,180,28
26125154200,26, Michigan,125, Oakland County,2003,87,381,568,194,511,214,32,16
26125154500,26, Michigan,125, Oakland County,1665,111,133,250,68,474,413,176,40
26125154600,26, Michigan,125, Oakland County,2045,92,233,253,213,697,354,148,55
26125156000,26, Michigan,125, Oakland County,1908,72,258,326,64,449,450,189,100
26125156100,26, Michigan,125, Oakland County,3268,59,423,654,310,927,649,157,89
26125156200,26, Michigan,125, Oakland County,5260,128,1045,1136,369,1648,729,205,0
26125156300,26, Michigan,125, Oakland County,2735,71,187,324,393,780,567,372,41
26125156400,26, Michigan,125, Oakland County,2842,106,358,314,68,835,589,460,112
26125156500,26, Michigan,125, Oakland County,3040,244,253,444,85,1106,545,239,124
26125156900,26, Michigan,125, Oakland County,2113,120,150,301,225,686,447,132,52
26125157000,26, Michigan,125, Oakland County,1597,62,161,286,116,472,275,184,41
26125157100,26, Michigan,125, Oakland County,1382,118,232,201,71,396,233,101,30
26125157200,26, Michigan,125, Oakland County,2553,246,410,443,200,673,441,106,34
26125157300,26, Michigan,125, Oakland County,2868,188,320,371,110,917,616,276,70
26125157400,26, Michigan,125, Oakland County,1816,127,335,231,93,543,272,132,83
26125157500,26, Michigan,125, Oakland County,2278,128,306,589,91,629,347,119,69
26125157600,26, Michigan,125, Oakland County,3259,200,479,472,126,1124,626,186,46
26125157700,26, Michigan,125, Oakland County,1805,135,260,182,280,452,263,196,37
26125157800,26, Michigan,125, Oakland County,2878,54,274,365,153,1121,533,265,113
26125157900,26, Michigan,125, Oakland County,2248,93,278,415,62,719,439,187,55
26125158000,26, Michigan,125, Oakland County,2733,11,150,285,101,1053,664,371,98
26125158100,26, Michigan,125, Oakland County,2175,30,165,187,106,921,545,177,44
26125158200,26, Michigan,125, Oakland County,2620,64,167,380,88,1009,610,134,168
26125159000,26, Michigan,125, Oakland County,3332,134,189,447,126,1067,701,563,105
26125160000,26, Michigan,125, Oakland County,3010,164,559,570,238,708,560,108,103
26125160300,26, Michigan,125, Oakland County,2630,382,469,621,380,419,313,46,0
26125160400,26, Michigan,125, Oakland County,2308,118,288,791,227,392,406,65,21
26125160500,26, Michigan,125, Oakland County,3010,290,463,720,170,668,545,78,76
26125160600,26, Michigan,125, Oakland County,3309,126,368,858,253,849,742,113,0
26125160700,26, Michigan,125, Oakland County,1076,70,192,141,121,319,141,92,0
26125160800,26, Michigan,125, Oakland County,3475,78,556,732,231,741,771,309,57
26125160900,26, Michigan,125, Oakland County,3405,158,797,1006,254,795,338,57,0
26125161000,26, Michigan,125, Oakland County,1700,103,312,480,129,391,259,7,19
26125161100,26, Michigan,125, Oakland County,2675,270,372,1264,135,235,322,77,0
26125161200,26, Michigan,125, Oakland County,3332,173,517,858,304,728,666,61,25
26125161300,26, Michigan,125, Oakland County,2800,229,555,862,239,451,399,27,38
26125161400,26, Michigan,125, Oakland County,2526,177,625,480,166,457,531,62,28
26125161500,26, Michigan,125, Oakland County,1534,68,213,505,84,369,263,32,0
26125161600,26, Michigan,125, Oakland County,1906,92,480,484,194,396,237,13,10
26125161700,26, Michigan,125, Oakland County,2452,151,381,735,145,679,245,104,12
26125161800,26, Michigan,125, Oakland County,2722,124,586,802,314,520,308,47,21
26125161900,26, Michigan,125, Oakland County,1451,107,237,354,185,296,225,29,18
26125162000,26, Michigan,125, Oakland County,2341,33,587,602,207,495,298,41,78
26125162100,26, Michigan,125, Oakland County,2281,82,453,726,213,357,309,109,32
26125162200,26, Michigan,125, Oakland County,975,31,271,446,45,74,108,0,0
26125162300,26, Michigan,125, Oakland County,2978,140,572,856,398,579,352,72,9
26125162400,26, Michigan,125, Oakland County,1352,108,284,297,227,349,65,0,22
26125162500,26, Michigan,125, Oakland County,2510,239,783,773,264,309,97,25,20
26125165000,26, Michigan,125, Oakland County,2501,116,388,416,208,819,304,133,117
26125165100,26, Michigan,125, Oakland County,3219,116,427,624,305,1057,551,40,99
26125165200,26, Michigan,125, Oakland County,2886,36,271,328,194,1063,925,69,0
26125166000,26, Michigan,125, Oakland County,2042,45,451,370,88,544,412,92,40
26125166100,26, Michigan,125, Oakland County,2366,177,287,619,131,624,304,112,112
26125166200,26, Michigan,125, Oakland County,2108,78,140,226,127,666,683,159,29
26125166400,26, Michigan,125, Oakland County,2580,77,385,269,230,944,464,158,53
26125166500,26, Michigan,125, Oakland County,1898,8,194,279,139,841,318,61,58
26125166600,26, Michigan,125, Oakland County,2586,149,543,444,84,562,611,154,39
26125166700,26, Michigan,125, Oakland County,1852,66,204,184,275,684,340,79,20
26125166800,26, Michigan,125, Oakland County,2732,81,628,311,228,755,653,70,6
26125166900,26, Michigan,125, Oakland County,2589,247,603,287,115,662,513,70,92
26125167000,26, Michigan,125, Oakland County,3956,245,520,518,162,1331,918,165,97
26125167300,26, Michigan,125, Oakland County,2997,257,617,872,243,535,369,89,15
26125167400,26, Michigan,125, Oakland County,3688,281,894,942,305,720,450,75,21
26125167500,26, Michigan,125, Oakland County,4208,200,844,866,410,1093,599,69,127
26125167800,26, Michigan,125, Oakland County,3409,210,263,623,399,1061,635,178,40
26125167900,26, Michigan,125, Oakland County,2477,63,314,225,213,780,580,243,59
26125168100,26, Michigan,125, Oakland County,1773,22,250,130,56,724,382,123,86
26125168400,26, Michigan,125, Oakland County,2552,23,363,395,185,784,645,121,36
26125168500,26, Michigan,125, Oakland County,2359,98,238,364,209,661,664,81,44
26125168601,26, Michigan,125, Oakland County,1837,0,21,449,38,687,588,29,25
26125168602,26, Michigan,125, Oakland County,2948,125,456,865,304,779,419,0,0
26125168700,26, Michigan,125, Oakland County,2940,53,250,392,231,1001,736,238,39
26125168800,26, Michigan,125, Oakland County,1628,46,140,234,65,559,459,87,38
26125168901,26, Michigan,125, Oakland County,2404,32,105,179,311,892,807,41,37
26125168902,26, Michigan,125, Oakland County,1564,173,158,161,169,462,400,10,31
26125170000,26, Michigan,125, Oakland County,1786,7,160,198,228,614,434,94,51
26125170100,26, Michigan,125, Oakland County,2116,0,249,274,277,797,298,33,188
26125170200,26, Michigan,125, Oakland County,2527,10,375,458,250,951,358,79,46
26125170300,26, Michigan,125, Oakland County,1969,47,358,250,161,675,346,83,49
26125170400,26, Michigan,125, Oakland County,3139,96,467,668,260,1099,411,106,32
26125171000,26, Michigan,125, Oakland County,3863,473,703,921,268,1060,261,158,19
26125171100,26, Michigan,125, Oakland County,2838,58,405,604,281,990,434,45,21
26125171200,26, Michigan,125, Oakland County,1587,35,269,341,196,458,266,19,3
26125171300,26, Michigan,125, Oakland County,2204,167,663,613,152,476,106,12,15
26125171400,26, Michigan,125, Oakland County,4334,235,565,1422,248,858,966,10,30
26125171500,26, Michigan,125, Oakland County,3640,259,716,1082,564,699,260,28,32
26125171600,26, Michigan,125, Oakland County,1259,196,278,249,216,249,31,40,0
26125172400,26, Michigan,125, Oakland County,1569,152,212,515,114,339,129,108,0
26125172500,26, Michigan,125, Oakland County,1568,158,656,357,147,183,67,0,0
26125173000,26, Michigan,125, Oakland County,3339,132,731,775,357,871,424,34,15
26125173100,26, Michigan,125, Oakland County,1493,58,130,288,117,586,253,55,6
26125173200,26, Michigan,125, Oakland County,2308,33,247,370,103,936,377,192,50
26125173300,26, Michigan,125, Oakland County,1284,38,157,272,71,447,264,24,11
26125173400,26, Michigan,125, Oakland County,4221,191,578,979,284,1238,775,124,52
26125173500,26, Michigan,125, Oakland County,2087,85,307,460,77,799,292,51,16
26125173600,26, Michigan,125, Oakland County,1346,73,273,246,113,477,125,27,12
26125175000,26, Michigan,125, Oakland County,2190,386,746,544,187,236,80,11,0
